"latitude","longitude"
"-21.4197184","-43.954295"
"-19.484438","-46.5475353"
"-16.8340901","-44.9047173"
"-15.6598619","-44.1752817"
"-20.4649565","-47.123896"
"-20.0194342","-44.0560669"
"-22.0577724","-46.4314839"
"-21.1432193","-44.739987"
"-16.1960271","-44.8998359"
"-20.0721069","-44.3032128"
"-19.9504804","-44.7043224"
"-20.1740189","-45.7153353"
"-21.1566348","-44.9260194"
"-20.9361437","-45.8281162"
"-19.5983871","-41.9690583"
"-22.3171127","-46.328387"
"-15.4771886","-42.202471"
"-19.0423919","-47.9169935"
"-21.4067348","-44.9417892"
"-19.5530876","-42.1243614"
"-19.4913741","-44.390978"
"-18.7322049","-44.3593808"
"-19.4415474","-42.4098752"
"-19.8012556","-41.7138399"
"-19.4681653","-42.5371022"
"-18.6858367","-49.942494"
"-22.0991373","-46.1769152"
"-18.9895958","-47.4758624"
"-19.6656776","-43.2120888"
"-18.5675919","-41.2313232"
"-20.2534478","-43.8090737"
"-17.0640314","-43.3115604"
"-15.0998713","-44.093692"
"-20.4029197","-44.5152113"
"-17.4025113","-41.672172"
"-22.4268975","-45.452991"
"-17.8566331","-42.8609658"
"-21.4060952","-42.8088484"
"-18.0445285","-41.6612503"
"-19.4170903","-43.3168749"
"-21.0787281","-47.0475922"
"-22.2890065","-44.8680133"
"-22.2977614","-44.9267218"
"-19.1727874","-41.8651905"
"-16.5761585","-41.504009"
"-19.8908046","-49.3705546"
"-20.4733795","-45.1266229"
"-22.7665306","-46.2222266"
"-20.2092332","-44.3909138"
"-20.7399265","-46.7508022"
"-20.0735472","-44.5727288"
"-20.6763771","-43.6098864"
"-16.6178722","-41.765106"
"-19.3719179","-41.1631976"
"-18.9653759","-49.4630946"
"-21.2659185","-44.8469611"
"-19.7222739","-50.1937105"
"-21.2983121","-44.6600338"
"-19.5139997","-43.7461023"
"-16.1734507","-40.2731339"
"-21.0136786","-46.7438659"
"-22.2864798","-46.6123259"
"-19.6185924","-42.7649883"
"-15.3372043","-43.6857725"
"-18.4603342","-41.8038583"
"-15.8036932","-43.3173658"
"-15.4956398","-44.3625917"
"-21.633333","-43.016667"
"-15.9973164","-44.273078"
"-20.5372485","-44.0053249"
"-17.0775766","-42.2570686"
"-20.4568844","-42.6602757"
"-17.2322539","-44.4359058"
"-19.2282428","-44.0380667"
"-16.4354537","-41.0032989"
"-21.9999142","-45.2891175"
"-16.6452737","-41.0324126"
"-19.1715846","-42.6805796"
"-19.8093274","-43.1738518"
"-17.7457195","-46.1786003"
"-17.779655","-44.146349"
"-15.8965464","-40.1932838"
"-16.895695","-42.5997218"
"-18.2136245","-42.503774"
"-16.5362064","-42.5153324"
"-19.9522223","-44.3367318"
"-21.7650083","-43.3488245"
"-16.8451678","-43.5832779"
"-21.253086","-46.5765905"
"-14.2715791","-44.167527"
"-17.6275823","-41.740236"
"-18.1408308","-46.8120787"
"-19.9788476","-45.4883031"
"-16.9827854","-44.5891924"
"-20.916595","-44.0756035"
"-18.7764554","-46.4052654"
"-17.8439992","-46.5167159"
"-19.6290749","-43.8897467"
"-20.1519004","-41.6231531"
"-21.967142","-45.3466058"
"-20.7883979","-43.4667826"
"-21.3617658","-42.4716097"
"-17.8872326","-44.5814974"
"-21.245737","-44.9997792"
"-19.7185066","-45.0184321"
"-17.0650506","-42.716968"
"-21.5199601","-42.6454165"
"-22.0282529","-44.3163365"
"-21.8483515","-43.8075332"
"-19.5523163","-50.5773174"
"-21.266667","-43.383333"
"-20.4383246","-42.0979254"
"-16.0998903","-44.5679504"
"-21.5260804","-44.8815391"
"-19.7834313","-45.681423"
"-17.0732545","-40.711449"
"-21.6609883","-45.9250271"
"-21.5005937","-44.333833"
"-17.8424056","-42.0727169"
"-15.1130254","-42.9686999"
"-14.7568919","-43.9419443"
"-20.266537","-42.0360665"
"-20.3584536","-41.9583901"
"-18.7677354","-40.9752257"
"-21.8685816","-43.0093142"
"-19.5199696","-44.6812001"
"-22.2960661","-45.3846201"
"-20.3779993","-43.4166831"
"-18.4734436","-42.0970006"
"-20.0614311","-44.1598318"
"-21.685789","-42.9531743"
"-19.7133479","-42.7320273"
"-22.4504633","-45.164892"
"-19.3227514","-45.2462447"
"-20.2606044","-41.8781463"
"-15.688465","-40.729938"
"-18.4562605","-43.0546676"
"-19.9895742","-44.4225875"
"-18.5885975","-41.9242595"
"-14.8556224","-43.9140153"
"-20.2806554","-42.3395258"
"-15.397179","-42.8690497"
"-19.5639082","-44.0607947"
"-19.9731098","-46.2219093"
"-16.2243128","-41.4777081"
"-18.6564609","-41.4064498"
"-21.194322","-43.3416438"
"-19.220076","-42.6093002"
"-17.2016565","-42.6018165"
"-21.6625817","-44.6147736"
"-16.288957","-44.1506028"
"-20.8927191","-42.3407635"
"-21.1957827","-42.6141434"
"-14.7318249","-44.4183596"
"-20.3177406","-44.0293465"
"-19.8514143","-45.4125572"
"-18.3138655","-44.1180251"
"-21.7581076","-45.5407536"
"-14.4197485","-44.3719117"
"-18.870205","-48.8751545"
"-15.1470778","-42.8664853"
"-16.716667","-41.866667"
"-18.7348117","-47.4963258"
"-16.8853375","-41.2631908"
"-21.1954807","-46.962782"
"-22.4332874","-46.5722591"
"-16.7368647","-43.8652467"
"-15.1407074","-42.5167707"
"-18.5415255","-44.594789"
"-19.2136442","-43.3856619"
"-22.6146407","-46.3602181"
"-21.1303151","-42.3673893"
"-19.8145213","-41.4393888"
"-21.3691136","-46.5207774"
"-18.4544322","-42.2496186"
"-19.2285676","-42.3261671"
"-16.5647107","-46.4692346"
"-22.097471","-45.5097484"
"-21.2126649","-44.5983902"
"-21.2110383","-45.2294907"
"-15.3191306","-41.7533844"
"-18.474444","-41.016944"
"-19.7529954","-43.0271616"
"-19.9875936","-43.8463113"
"-18.4331937","-41.4957199"
"-19.162934","-47.6781832"
"-15.8040523","-43.3000207"
"-21.1326309","-46.415908"
"-19.8784694","-44.9844253"
"-19.6887549","-43.5868296"
"-17.4591292","-41.8756206"
"-17.4144933","-41.2169986"
"-15.9962308","-42.4512929"
"-17.3966094","-43.57542"
"-22.0558905","-45.2582004"
"-20.6970512","-44.8278094"
"-21.3430453","-43.4553691"
"-19.7434183","-44.8064736"
"-20.4181209","-42.7911006"
"-20.5421809","-42.2079135"
"-20.5170882","-43.7000476"
"-22.2837794","-46.3672111"
"-18.0780784","-41.2675064"
"-16.3618375","-42.5160481"
"-17.06793","-41.4821138"
"-15.4920883","-42.9594866"
"-18.907084","-45.5374507"
"-20.3703368","-45.6570714"
"-21.2930622","-43.4101846"
"-21.3607362","-42.3144095"
"-16.7425104","-40.4152281"
"-19.4499151","-44.7448734"
"-19.8601382","-44.6076585"
"-17.2222837","-46.8751709"
"-21.5560113","-45.7395384"
"-22.551352","-45.7791618"
"-19.2816932","-44.4089915"
"-22.3885786","-44.9630873"
"-20.6490278","-44.5012639"
"-22.2027698","-44.2322174"
"-19.3364054","-43.1241203"
"-20.7203578","-46.6100901"
"-16.0883362","-44.0880099"
"-18.9440598","-46.9924069"
"-21.1571126","-42.2085652"
"-20.8748255","-42.9698422"
"-18.4212507","-42.8736902"
"-17.4267707","-41.00564"
"-18.539917","-42.5512111"
"-16.011861","-41.2886133"
"-20.5127114","-42.3262223"
"-20.5957789","-42.7186585"
"-20.2601404","-45.2133969"
"-20.8294903","-42.1541409"
"-22.2462627","-45.4700306"
"-15.6246404","-44.375346"
"-19.2291808","-47.4633889"
"-19.6201095","-44.0437678"
"-21.688644","-43.7443112"
"-21.8344852","-43.121264"
"-19.6312591","-44.6575462"
"-19.9531045","-45.0782851"
"-19.3551587","-47.282773"
"-21.1011042","-45.0891174"
"-19.1451115","-42.2294991"
"-19.7594646","-42.0763955"
"-20.2414633","-42.7391777"
"-20.4684887","-44.2155863"
"-20.4697399","-45.8023667"
"-19.7519188","-42.4367562"
"-16.054085","-45.1569654"
"-20.4846742","-44.4642451"
"-19.9089944","-48.7025362"
"-20.6882639","-43.3158732"
"-22.5283247","-45.4968986"
"-22.4009301","-45.5349185"
"-20.133333","-42.3"
"-17.3359004","-44.8979784"
"-21.2691661","-43.0204656"
"-19.6912208","-44.8964791"
"-20.4618425","-45.9457037"
"-20.1382052","-48.6990888"
"-21.7830117","-45.9536196"
"-21.7883381","-46.562714"
"-19.61527","-41.6353208"
"-19.2068607","-44.9372232"
"-20.4117407","-42.8969964"
"-16.6332439","-45.0507919"
"-16.7608665","-41.4938653"
"-15.7437725","-43.0245856"
"-20.6630513","-43.0882505"
"-17.8065141","-41.7870217"
"-22.2341204","-45.9332569"
"-22.1975109","-44.9725558"
"-21.0534525","-44.090131"
"-19.2989755","-48.9143359"
"-20.7444703","-46.861724"
"-19.7538045","-46.3759728"
"-20.7718845","-43.1916335"
"-18.6501502","-44.0576434"
"-18.5770229","-43.5871198"
"-18.4156149","-46.4214886"
"-19.4783006","-44.1575492"
"-19.2701335","-45.5447877"
"-20.7354497","-43.8766905"
"-19.9660506","-43.8042429"
"-20.0853903","-42.4395881"
"-21.5269005","-42.4676152"
"-20.2472131","-41.982161"
"-20.8982495","-44.2431227"
"-19.3271284","-41.2575882"
"-21.0631724","-43.7627286"
"-16.2366141","-46.0081887"
"-16.0063668","-43.0373862"
"-19.765938","-44.0870225"
"-21.1915296","-45.0624825"
"-20.0855181","-43.7897661"
"-20.2115603","-42.6591181"
"-16.5958164","-40.5542529"
"-20.253075","-42.8946159"
"-20.8471242","-43.4741358"
"-20.2623217","-44.3080734"
"-21.4650877","-43.1165589"
"-19.1941655","-46.2436814"
"-15.6008736","-42.5443648"
"-19.9278569","-43.1693931"
"-21.2793137","-43.1750858"
"-22.0788844","-43.826515"
"-18.2779818","-43.0079559"
"-21.0227348","-44.3370657"
"-21.6202505","-43.0316707"
"-21.1966741","-42.8749833"
"-18.8837812","-47.5637837"
"-20.967944","-42.5058029"
"-16.4088483","-42.2525532"
"-16.3694872","-40.5350333"
"-19.8892812","-43.8050087"
"-18.6633684","-43.0810623"
"-19.8583863","-47.4525035"
"-16.1434168","-42.3030881"
"-16.0159914","-39.9481021"
"-19.9624805","-43.417067"
"-19.9767495","-42.1388125"
"-21.9488522","-43.7069937"
"-21.2471936","-43.5560486"
"-21.1216815","-44.2234891"
"-16.0950566","-41.7565919"
"-20.2353331","-42.8168983"
"-18.8249015","-42.4380179"
"-16.6915204","-45.4130886"
"-16.9877932","-40.6786616"
"-19.311225","-47.5314626"
"-19.7672016","-43.8523767"
"-20.373362","-42.2542164"
"-19.4503089","-43.1001304"
"-16.2343762","-40.145041"
"-18.1805776","-42.4149432"
"-22.0203925","-46.3451302"
"-21.559922","-43.9232592"
"-22.1389499","-44.1018962"
"-19.8798901","-42.1300142"
"-19.3445492","-41.3935923"
"-22.2498681","-45.7197974"
"-19.5260116","-45.9530972"
"-18.8534949","-50.1248336"
"-21.2536957","-45.5125599"
"-21.2830403","-42.5585712"
"-18.9968577","-44.0530762"
"-21.9435885","-43.1662896"
"-21.5749927","-44.0802034"
"-20.9007813","-45.1284241"
"-20.1051216","-41.9238432"
"-19.3655768","-42.5474301"
"-19.1170431","-43.6802588"
"-20.7918794","-43.6869893"
"-20.955162","-44.9167127"
"-21.7602847","-42.8109004"
"-20.3127709","-42.5983189"
"-18.467014","-43.3046025"
"-16.5240587","-40.1725178"
"-20.0789095","-45.298669"
"-15.3394262","-42.6238469"
"-19.2235465","-43.259747"
"-21.4579215","-43.5528051"
"-21.5685881","-45.0863067"
"-20.6308811","-43.9610818"
"-19.5363788","-42.0063974"
"-19.8607901","-42.9640294"
"-18.5903615","-41.4847042"
"-15.944639","-44.8539771"
"-20.7165889","-44.9831985"
"-19.8549394","-49.7710501"
"-20.7727747","-42.3000108"
"-16.683333","-44.55"
"-18.865035","-42.2878229"
"-18.9124312","-41.3649061"
"-18.3151018","-45.8146551"
"-19.9813302","-44.8517746"
"-19.828069","-43.3819844"
"-18.0065917","-43.3952011"
"-21.888967","-45.5900403"
"-19.3074385","-46.0560764"
"-20.6232647","-46.5231942"
"-16.778401","-44.3067729"
"-21.9225583","-45.9156598"
"-15.9248985","-44.013255"
"-14.8851223","-44.0773845"
"-21.1365154","-44.2618505"
"-20.3754963","-42.1473956"
"-18.7207818","-41.159611"
"-19.3372025","-42.1615031"
"-16.5204294","-44.5109138"
"-15.3149331","-42.0143713"
"-21.5388352","-43.0089213"
"-20.0459628","-44.2687835"
"-20.7268436","-46.308683"
"-19.7015151","-43.9616974"
"-18.3025427","-42.1539506"
"-19.7085657","-44.5597927"
"-22.3315789","-45.5285673"
"-18.4713101","-41.3867162"
"-19.928644","-42.7010076"
"-18.2749095","-42.6744114"
"-20.0090285","-41.7378266"
"-22.1175483","-45.0516991"
"-20.6971383","-42.7248558"
"-21.1276594","-46.6159654"
"-18.364492","-42.6123931"
"-20.1602334","-42.5221329"
"-16.3688889","-46.0688889"
"-20.2327765","-46.367076"
"-22.1867357","-45.7655845"
"-21.0702171","-42.6372472"
"-19.5476969","-41.9552421"
"-18.0806768","-42.5722612"
"-20.2043507","-45.0189044"
"-20.9173186","-46.9914104"
"-19.283893","-43.1669905"
"-22.2156709","-44.9826999"
"-21.72358","-44.9815304"
"-20.9021789","-44.5009846"
"-20.7815168","-47.0937717"
"-21.6646531","-44.4374873"
"-22.7469829","-45.7422551"
"-18.7821575","-42.3628303"
"-20.021562","-44.1472526"
"-20.1004004","-42.8530082"
"-22.5857521","-46.1735467"
"-21.7956015","-42.9470516"
"-20.9091413","-43.0998612"
"-22.1623995","-46.1806874"
"-20.7928473","-43.3246356"
"-18.8893874","-43.0771468"
"-21.0282947","-43.5821601"
"-20.4787389","-42.4755504"
"-21.930578","-44.5250347"
"-18.3432757","-43.1749942"
"-19.4278896","-45.7832198"
"-17.7733329","-40.254292"
"-15.8126371","-42.8695626"
"-21.8903889","-44.5094135"
"-18.6058615","-43.3869624"
"-19.4679084","-44.2476509"
"-17.5878292","-42.1690191"
"-21.1585311","-43.2165608"
"-22.0295589","-45.8352425"
"-21.9573782","-43.2995107"
"-20.1262425","-42.0003099"
"-19.2450872","-42.1224826"
"-22.0581221","-45.0386449"
"-21.3591829","-43.2487806"
"-15.8036222","-42.2416469"
"-19.7628857","-41.613255"
"-19.9246751","-46.8226374"
"-19.8874639","-46.0196897"
"-19.6635795","-43.6913423"
"-19.2797986","-42.0054308"
"-20.6521178","-42.8586677"
"-17.8521128","-41.5140968"
"-19.5844746","-42.6443413"
"-21.1113076","-44.1685087"
"-18.9981304","-45.969758"
"-21.1738946","-43.0304214"
"-22.3709605","-46.0985255"
"-22.7435011","-46.3746516"
"-21.1333333","-42.3666667"
"-21.7081462","-45.2695355"
"-18.2047036","-45.2327298"
"-21.3711962","-45.5116492"
"-18.6032914","-48.6901815"
"-17.2829546","-42.7353906"
"-21.8536664","-45.7806726"
"-21.1208486","-42.9430186"
"-16.2781877","-44.7841953"
"-19.635821","-42.1048864"
"-19.7501587","-47.9325395"
"-18.9113046","-48.2621925"
"-17.2474906","-40.5941115"
"-16.3517868","-46.9119692"
"-19.5295758","-50.3338938"
"-16.134911","-46.3387808"
"-20.3239986","-42.748039"
"-16.1154202","-45.6897573"
"-19.5968494","-42.2913087"
"-20.1738889","-45.7108333"
"-15.406667","-42.305"
"-21.5461601","-45.4315892"
"-18.3764196","-46.0324098"
"-17.594574","-44.7244677"
"-15.7002344","-44.0300867"
"-17.989763","-46.8998309"
"-15.5894537","-43.6048434"
"-15.62063","-42.09967"
"-19.6644654","-48.3082108"
"-20.0346984","-42.2720917"
"-19.6933911","-43.913722"
"-20.7545902","-42.8825242"
"-20.8581892","-42.2491727"
"-22.3337491","-45.0913401"
"-18.8180349","-42.6960248"
"-18.4546621","-42.3039661"
"-21.0172534","-42.8378326"
"-21.7707864","-42.5405484"
"-22.513025","-45.3862598"
"-1.7295061","-48.8742526"
"-4.955021","-48.393108"
"-1.9603326","-48.1965434"
"0.1525","-50.389722"
"-6.8018394","-50.4672083"
"-1.9424698","-54.7374382"
"-1.5205331","-52.581468"
"-3.1962012","-52.2123383"
"-0.9873395","-49.9404331"
"-1.366826","-48.3721754"
"-3.4725452","-51.1986425"
"-1.0241411","-46.6538113"
"-3.6108529","-55.320374"
"-2.683354","-49.67849"
"-7.3483753","-50.3964384"
"-1.5189079","-48.617001"
"-1.4550205","-48.5023682"
"-2.6982896","-54.8883213"
"-1.36094","-48.2433736"
"-5.0499644","-48.6099204"
"-1.3633662","-47.3063696"
"-1.0659524","-46.7895102"
"-3.3376728","-52.5745085"
"-5.7041222","-48.4113786"
"-4.009358","-49.4614302"
"-1.6825624","-50.4808365"
"-1.52071","-48.0435493"
"-1.0044187","-48.957358"
"-1.7425157","-46.5707208"
"-2.254065","-49.5122828"
"-6.4973713","-49.8784355"
"-1.1932911","-47.1827657"
"-1.7464396","-47.0659101"
"-1.2973326","-47.9221325"
"-0.1603356","-49.9884324"
"-0.9416604","-48.2730417"
"-8.2581071","-49.2695674"
"-1.9915599","-47.9494588"
"-7.8245093","-50.7734542"
"-6.0661643","-49.5610581"
"-1.8026863","-49.8028074"
"-1.9053245","-55.1696626"
"-0.7398782","-47.851888"
"-4.2966107","-47.5566082"
"-6.1085617","-49.3465368"
"-2.1696793","-56.74214"
"-7.55435","-49.7134584"
"-1.9329767","-47.049594"
"-3.8434973","-49.0920198"
"-1.4053426","-51.6404424"
"-1.1278986","-47.6156475"
"-1.9724245","-48.9614892"
"-1.348463","-47.9106395"
"-1.7744627","-47.4412995"
"-4.2691317","-55.989677"
"-5.1734646","-49.3656303"
"-6.278542","-57.651791"
"-4.4524697","-49.1109122"
"-2.1532974","-56.0872325"
"-1.8981159","-49.3906889"
"-2.0606934","-47.5535773"
"-0.7979896","-47.6027574"
"-5.3699668","-49.1169278"
"-0.7785395","-47.4511864"
"-0.7104631","-47.697684"
"-1.3553199","-48.3432032"
"-3.4486493","-52.8891714"
"-1.8048211","-50.716958"
"-2.5920149","-49.4832097"
"-1.884701","-48.765215"
"-1.9989463","-54.0828906"
"-1.5283438","-49.2174277"
"-2.2693488","-46.9664136"
"-4.9229444","-49.0719463"
"-1.2131912","-47.3883811"
"-4.3313596","-49.7964324"
"-1.9020444","-55.5195644"
"-2.0023944","-49.8456277"
"-1.7607546","-55.8628382"
"-1.5482043","-47.1104243"
"-3.8354185","-50.6379193"
"-5.7495485","-48.3177581"
"-2.9973851","-47.3534523"
"-6.070741","-49.9043353"
"-7.8334951","-50.0425567"
"-1.2047552","-47.3151916"
"-6.4421019","-48.8712491"
"-3.8730728","-54.2198471"
"-1.390551","-48.8703435"
"-1.9422948","-50.8090646"
"-1.7483444","-52.238446"
"-1.7942643","-53.4755831"
"-0.9420186","-47.1178763"
"-0.8989103","-47.0111336"
"-8.0429342","-50.0228638"
"-7.3188865","-50.0320482"
"-4.0883864","-54.9141831"
"-0.6313386","-47.3461257"
"-0.7590043","-48.5122232"
"-1.2240991","-48.2940449"
"-0.6643386","-49.1634273"
"-1.2993756","-48.161003"
"-1.4978631","-46.9240981"
"-8.8362135","-49.7281159"
"-1.350988","-47.5722123"
"-9.5242718","-50.6267643"
"-2.4394353","-54.6987351"
"-0.9306605","-47.385646"
"-1.1524067","-48.1291788"
"-0.7444592","-48.0281591"
"-5.537532","-48.7298385"
"-1.675948","-47.7658346"
"-6.6416592","-51.9728212"
"-1.1708689","-47.7938677"
"-6.3987829","-48.5521951"
"-0.8508399","-47.9214195"
"-0.7798195","-47.1811247"
"-5.365196","-48.7884968"
"-1.6276657","-47.4818517"
"-1.7131098","-49.5528509"
"-6.9372928","-49.6917927"
"-2.581009","-51.9370745"
"-0.6673947","-48.5074642"
"-2.9473142","-48.9533065"
"-1.0393251","-47.9060664"
"-2.1043451","-56.4874696"
"-2.4147403","-48.1499372"
"-1.0801785","-46.9013029"
"-4.5786721","-55.9354309"
"-0.183333","-50.05"
"-3.7695276","-49.6741093"
"-3.7588856","-47.4905315"
"-3.7240563","-53.7354963"
"-0.863","-48.1310708"
"-1.2027483","-46.1433559"
"-2.8838997","-52.004574"
"-7.1011424","-49.9500594"
"-7.5151116","-37.6411232"
"-7.0930524","-38.1701339"
"-7.0822433","-35.599193"
"-7.067987","-35.7611473"
"-7.7345943","-36.0756723"
"-6.8110172","-35.9152343"
"-7.4393252","-34.9135729"
"-7.5683685","-37.0524458"
"-6.7716824","-38.0478528"
"-6.8474198","-35.3819902"
"-6.8327644","-35.749012"
"-6.5558525","-35.7474818"
"-6.9617854","-35.6952927"
"-7.1086344","-36.9500026"
"-7.0609629","-35.9361707"
"-7.5481044","-35.7180843"
"-7.0767574","-36.7293829"
"-6.691074","-34.9350985"
"-6.7510509","-35.6333491"
"-6.6339837","-36.270339"
"-6.7216504","-36.0628104"
"-7.524589","-35.9981375"
"-7.7486862","-36.3194592"
"-7.12499","-34.9320568"
"-6.1873418","-37.5314554"
"-6.4523799","-38.5513564"
"-7.4118165","-38.2092845"
"-6.71694","-35.2689"
"-6.8297743","-38.6543094"
"-6.4413143","-37.9282346"
"-7.3083256","-38.5052027"
"-7.4802886","-36.1339395"
"-6.8044843","-35.5959338"
"-6.3456999","-37.4968583"
"-6.3780869","-37.8247678"
"-7.5157717","-34.9081969"
"-7.4890835","-36.2883148"
"-6.9802081","-34.8303569"
"-6.9260859","-38.6742996"
"-7.0989862","-37.1652453"
"-6.6391831","-35.7782351"
"-7.2194861","-37.125146"
"-6.5539357","-35.4137742"
"-6.8863398","-38.5614178"
"-6.9681379","-37.8038971"
"-7.1261858","-35.3110318"
"-7.8860188","-36.8235182"
"-7.2307181","-35.8816664"
"-6.4855021","-35.6306639"
"-6.9162854","-35.1675305"
"-7.727548","-36.4938345"
"-7.0333429","-38.3444522"
"-7.1275631","-37.6073717"
"-6.3410317","-37.7495662"
"-7.4114252","-36.0303797"
"-7.5519472","-38.5099709"
"-6.9035236","-37.6035525"
"-7.260695","-34.9083117"
"-7.7946263","-36.6616689"
"-6.999264","-37.9351821"
"-7.6252842","-36.6032423"
"-7.13685","-35.088072"
"-6.8678843","-36.3418387"
"-6.4817267","-36.1496049"
"-6.9100853","-35.2671313"
"-6.895127","-35.5149552"
"-6.723784","-35.2623211"
"-7.5498874","-38.1958555"
"-6.6315829","-35.9050361"
"-7.2789315","-37.0867838"
"-7.4332216","-38.2614999"
"-6.615237","-35.6155738"
"-6.6855836","-35.4152323"
"-7.1555852","-37.6712502"
"-7.0268757","-35.8595201"
"-7.3459879","-35.7975358"
"-6.404136","-36.4485912"
"-7.5431893","-35.800636"
"-6.8555178","-35.490124"
"-7.1226857","-35.4224797"
"-7.2477867","-36.4854411"
"-7.5022649","-38.403977"
"-7.1662049","-38.1415438"
"-7.3914979","-37.5068061"
"-7.2674045","-35.6118643"
"-7.3293891","-35.3333331"
"-7.3027378","-38.150394"
"-6.8308398","-35.2470491"
"-7.3725872","-35.6322365"
"-6.6167832","-35.2826312"
"-6.542748","-37.8056478"
"-7.11532","-34.8610512"
"-7.1722579","-35.5671049"
"-7.0670814","-36.5783407"
"-6.9948159","-36.7114747"
"-7.374043","-35.234544"
"-7.5415397","-37.8124836"
"-6.5737021","-37.9186277"
"-6.6694826","-35.3631319"
"-7.1689117","-35.8555851"
"-6.5121806","-38.1696535"
"-7.3739292","-36.9468778"
"-6.6176931","-35.4374324"
"-6.8992655","-34.8690701"
"-7.252786","-37.4328484"
"-6.9056287","-37.5222299"
"-6.8386889","-35.1365302"
"-7.6979184","-38.1486843"
"-6.7677255","-35.0157002"
"-7.0499102","-35.3109997"
"-7.1892698","-35.7907486"
"-6.6020533","-35.0509184"
"-7.1107863","-35.7941556"
"-6.5091308","-37.7618004"
"-7.2664842","-37.3491898"
"-7.2979448","-35.4780082"
"-7.086815","-35.9448088"
"-7.2126349","-38.5753171"
"-7.8914996","-37.1168855"
"-7.0238889","-35.5908333"
"-7.643889","-35.552115"
"-6.9116831","-38.3196549"
"-6.4547115","-36.2030643"
"-7.471787","-38.0385522"
"-6.6788929","-36.4157002"
"-7.2060815","-37.7531959"
"-6.9852851","-36.237339"
"-7.6214177","-37.1527916"
"-7.3160771","-36.6556435"
"-7.1152364","-37.0473184"
"-7.0255646","-37.2779321"
"-6.5946715","-37.6212964"
"-7.4265367","-38.0648754"
"-6.7537834","-36.4703406"
"-7.406249","-35.110735"
"-6.6518635","-35.2671911"
"-7.1980233","-37.9295372"
"-6.547271","-36.3620906"
"-7.2704508","-35.2543325"
"-6.903997","-35.6301262"
"-6.8823849","-35.5406334"
"-6.7802542","-35.488603"
"-7.4714725","-34.8122891"
"-7.0739879","-36.0611707"
"-6.3793894","-38.5166561"
"-6.5719817","-38.5293563"
"-6.7688515","-37.7957269"
"-7.7010543","-37.1091883"
"-7.7367888","-37.9878531"
"-7.1981018","-35.9263067"
"-7.3580879","-35.9018766"
"-6.8915558","-35.8308997"
"-6.5415725","-35.6058337"
"-7.2593864","-35.6669527"
"-7.1811232","-35.2998248"
"-7.687445","-36.1591559"
"-6.4356174","-37.6480885"
"-6.8059387","-35.0756797"
"-7.0944094","-36.8459198"
"-7.3651993","-35.439285"
"-7.7420506","-35.8761767"
"-6.5259677","-38.0565317"
"-6.768182","-38.5601567"
"-7.6274756","-38.5481892"
"-6.8672058","-36.9209562"
"-7.1163099","-34.9812142"
"-7.0886289","-37.4564365"
"-7.5506163","-38.3193844"
"-7.3872975","-37.9720877"
"-6.4700101","-38.4789048"
"-7.2118864","-36.6294422"
"-6.9006185","-37.7305055"
"-6.4886729","-37.448789"
"-6.8344729","-37.8857516"
"-7.6433904","-36.4410311"
"-6.6148433","-38.089415"
"-7.3908607","-36.5337726"
"-6.7312208","-38.4481138"
"-8.081013","-36.8490116"
"-6.9342784","-38.1607758"
"-7.2531854","-38.3044551"
"-6.8414894","-37.3193683"
"-7.1180853","-38.5015455"
"-7.733333","-38.116667"
"-7.1651476","-37.3072584"
"-6.2089791","-37.3517471"
"-6.7753813","-36.8003572"
"-7.3905295","-36.8083567"
"-7.2451285","-35.3721354"
"-6.9266221","-37.0962356"
"-7.2337576","-35.2313113"
"-7.0861661","-35.849744"
"-8.1537534","-37.015771"
"-7.0942116","-35.2327152"
"-6.9327287","-36.3854591"
"-7.4873562","-36.6642387"
"-6.6857486","-35.4324525"
"-7.210685","-38.3656555"
"-7.1842419","-35.6858848"
"-6.8172364","-35.6320111"
"-6.7312139","-35.4331275"
"-7.1718871","-35.2242312"
"-6.76604","-35.7173928"
"-7.0574495","-36.363099"
"-6.7656736","-36.2452389"
"-6.7676092","-38.2278361"
"-7.6716223","-36.8816765"
"-7.6412783","-37.8718111"
"-7.223919","-37.25306"
"-7.010555","-36.6784724"
"-6.5817797","-38.5933568"
"-6.5174344","-38.4078983"
"-7.6956054","-35.6553079"
"-6.7687751","-36.9838246"
"-6.5073805","-38.2563542"
"-6.7384985","-37.5668621"
"-8.0725718","-37.0958475"
"-23.3036436","-50.3176287"
"-24.684139","-48.9701216"
"-25.9866358","-49.3244771"
"-25.3139749","-49.3027683"
"-24.7984384","-52.7084938"
"-23.1313219","-52.3355321"
"-24.0266599","-53.4444324"
"-23.8725701","-53.8967486"
"-22.7800232","-51.2319008"
"-23.0955795","-52.7848218"
"-25.9169396","-53.4711032"
"-24.6467076","-53.1345729"
"-23.0445461","-50.2282362"
"-23.2143594","-51.9350769"
"-25.4296581","-48.7118037"
"-25.9628498","-50.2086821"
"-23.5515189","-51.4613781"
"-23.4198926","-51.4254004"
"-24.1453357","-49.8188324"
"-24.32284","-51.8048862"
"-23.9289947","-52.5012371"
"-25.5874164","-49.4049891"
"-24.3769558","-51.598335"
"-24.4147197","-53.5275674"
"-23.2247523","-51.6631112"
"-23.1554889","-52.0592095"
"-23.1050469","-50.3603013"
"-24.0383435","-52.0231605"
"-23.1065654","-50.1805261"
"-26.2527288","-53.6345567"
